seed,update,parameter_id,shape,m,n,aspect_ratio,min_dim,rank,factor_precision,side_info_bits,side_info_over_residual
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,7,fp32,315616,0.20066324869791666
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,7,bf16,157808,0.10033162434895833
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,7,fp16,157808,0.10033162434895833
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,7,bf16_uv_fp32_sigma,157920,0.10040283203125
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,7,fp16_uv_fp32_sigma,157920,0.10040283203125
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp32,1082112,0.68798828125
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,bf16,541056,0.343994140625
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp16,541056,0.343994140625
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,bf16_uv_fp32_sigma,541440,0.34423828125
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,24,fp16_uv_fp32_sigma,541440,0.34423828125
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,81,fp32,3652128,2.32196044921875
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,81,bf16,1826064,1.160980224609375
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,81,fp16,1826064,1.160980224609375
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,81,bf16_uv_fp32_sigma,1827360,1.16180419921875
0,128,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,81,fp16_uv_fp32_sigma,1827360,1.16180419921875
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp32,49184,0.027795862268518517
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16,24592,0.013897931134259259
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16,24592,0.013897931134259259
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16_uv_fp32_sigma,24608,0.01390697337962963
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16_uv_fp32_sigma,24608,0.01390697337962963
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp32,98368,0.055591724537037035
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16,49184,0.027795862268518517
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16,49184,0.027795862268518517
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16_uv_fp32_sigma,49216,0.02781394675925926
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16_uv_fp32_sigma,49216,0.02781394675925926
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp32,196736,0.11118344907407407
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16,98368,0.055591724537037035
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16,98368,0.055591724537037035
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16_uv_fp32_sigma,98432,0.05562789351851852
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16_uv_fp32_sigma,98432,0.05562789351851852
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp32,393472,0.22236689814814814
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16,196736,0.11118344907407407
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16,196736,0.11118344907407407
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16_uv_fp32_sigma,196864,0.11125578703703703
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16_uv_fp32_sigma,196864,0.11125578703703703
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp32,786944,0.4447337962962963
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16,393472,0.22236689814814814
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16,393472,0.22236689814814814
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16_uv_fp32_sigma,393728,0.22251157407407407
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16_uv_fp32_sigma,393728,0.22251157407407407
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp32,49184,0.027795862268518517
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16,24592,0.013897931134259259
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16,24592,0.013897931134259259
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16_uv_fp32_sigma,24608,0.01390697337962963
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16_uv_fp32_sigma,24608,0.01390697337962963
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,3,fp32,147552,0.08338758680555555
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,3,bf16,73776,0.041693793402777776
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,3,fp16,73776,0.041693793402777776
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,3,bf16_uv_fp32_sigma,73824,0.04172092013888889
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,3,fp16_uv_fp32_sigma,73824,0.04172092013888889
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,9,fp32,442656,0.2501627604166667
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,9,bf16,221328,0.12508138020833334
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,9,fp16,221328,0.12508138020833334
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,9,bf16_uv_fp32_sigma,221472,0.12516276041666666
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,9,fp16_uv_fp32_sigma,221472,0.12516276041666666
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,24,fp32,1180416,0.6671006944444444
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,24,bf16,590208,0.3335503472222222
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,24,fp16,590208,0.3335503472222222
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,24,bf16_uv_fp32_sigma,590592,0.3337673611111111
0,128,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,24,fp16_uv_fp32_sigma,590592,0.3337673611111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp32,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16,12304,0.020860460069444444
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16,12304,0.020860460069444444
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16_uv_fp32_sigma,12320,0.020887586805555556
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16_uv_fp32_sigma,12320,0.020887586805555556
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp32,49216,0.08344184027777778
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16_uv_fp32_sigma,24640,0.04177517361111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16_uv_fp32_sigma,24640,0.04177517361111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp32,98432,0.16688368055555555
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,bf16,49216,0.08344184027777778
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp16,49216,0.08344184027777778
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,bf16_uv_fp32_sigma,49280,0.08355034722222222
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp16_uv_fp32_sigma,49280,0.08355034722222222
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp32,196864,0.3337673611111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16,98432,0.16688368055555555
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16,98432,0.16688368055555555
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16_uv_fp32_sigma,98560,0.16710069444444445
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16_uv_fp32_sigma,98560,0.16710069444444445
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp32,393728,0.6675347222222222
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16,196864,0.3337673611111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16,196864,0.3337673611111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16_uv_fp32_sigma,197120,0.3342013888888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16_uv_fp32_sigma,197120,0.3342013888888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp32,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16,12304,0.020860460069444444
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16,12304,0.020860460069444444
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16_uv_fp32_sigma,12320,0.020887586805555556
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16_uv_fp32_sigma,12320,0.020887586805555556
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp32,49216,0.08344184027777778
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16,24608,0.04172092013888889
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16_uv_fp32_sigma,24640,0.04177517361111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16_uv_fp32_sigma,24640,0.04177517361111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp32,196864,0.3337673611111111
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16,98432,0.16688368055555555
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16,98432,0.16688368055555555
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16_uv_fp32_sigma,98560,0.16710069444444445
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16_uv_fp32_sigma,98560,0.16710069444444445
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,23,fp32,565984,0.9595811631944444
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,23,bf16,282992,0.4797905815972222
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,23,fp16,282992,0.4797905815972222
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,23,bf16_uv_fp32_sigma,283360,0.4804144965277778
0,128,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,23,fp16_uv_fp32_sigma,283360,0.4804144965277778
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,17,fp32,766496,0.4873250325520833
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,17,bf16,383248,0.24366251627604166
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,17,fp16,383248,0.24366251627604166
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,17,bf16_uv_fp32_sigma,383520,0.24383544921875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,17,fp16_uv_fp32_sigma,383520,0.24383544921875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,74,fp32,3336512,2.1212972005208335
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,74,bf16,1668256,1.0606486002604167
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,74,fp16,1668256,1.0606486002604167
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,74,bf16_uv_fp32_sigma,1669440,1.0614013671875
0,128,transformer.h.1.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,74,fp16_uv_fp32_sigma,1669440,1.0614013671875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
0,128,transformer.h.1.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
