seed,update,parameter_id,parameter_name,shape,quantizer,diagonal_error_energy,off_diagonal_error_energy,total_error_energy,projected_error_energy,unresolved_error_energy,top_relative_mode_perturbation_mean,top_relative_mode_perturbation_max,top_error_energy_fraction,top_diagonal_error_energy_fraction,middle_relative_mode_perturbation_mean,middle_relative_mode_perturbation_max,middle_error_energy_fraction,middle_diagonal_error_energy_fraction,tail_relative_mode_perturbation_mean,tail_relative_mode_perturbation_max,tail_error_energy_fraction,tail_diagonal_error_energy_fraction
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,1.0480440323590301e-05,0.0038246551994234324,0.0038351351395249367,0.003835135605186224,0.0,0.0037138676270842552,0.016021762043237686,0.10260840505361557,0.0002577140985522419,0.06849335879087448,0.26946598291397095,0.1012054979801178,0.0002363431703997776,4.1523356437683105,44.40174865722656,0.10311165452003479,0.0002244170755147934
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,4.4858035835204646e-05,0.004641937091946602,0.004686794709414244,0.004686795175075531,0.0,0.015626827254891396,0.027396880090236664,0.11149568855762482,0.006624932400882244,0.08733582496643066,0.2451622039079666,0.10040510445833206,0.00031065696384757757,3.9809563159942627,26.73324966430664,0.10074498504400253,0.0002921132545452565
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,8.8250740049034e-09,2.744354105743696e-06,6.861079782538582e-06,2.753179160208674e-06,4.1079006223299075e-06,0.00019956380128860474,0.0005781253566965461,0.06677448004484177,0.00027488902560435236,0.0011198371648788452,0.0027274941094219685,0.037253156304359436,0.00013501181092578918,0.002901084255427122,0.007051934953778982,0.03585221245884895,0.0001054699532687664
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,2.6824011456483277e-06,0.0008469946915283799,0.0020610971841961145,0.0008496770751662552,0.0012114201672375202,0.00494009256362915,0.015221372246742249,0.07169900089502335,0.0004439324256964028,0.015484955161809921,0.041242070496082306,0.03699897974729538,8.583079761592671e-05,0.04553019255399704,0.1326800435781479,0.03578495234251022,9.455118561163545e-05
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,2.2141730369185098e-05,0.0007308166241273284,0.0015326563734561205,0.0007529583526775241,0.0007796980207785964,0.024366876110434532,0.03899529203772545,0.12296485900878906,0.008763058111071587,0.030483242124319077,0.0612507089972496,0.040840473026037216,0.0004034852026961744,0.05037698894739151,0.13135650753974915,0.03293514996767044,0.00015307540888898075
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,6.064209134848397e-09,2.8622641821129946e-06,7.033712790871505e-06,2.868328465410741e-06,4.165384325460764e-06,0.0002155829279217869,0.0006848719785921276,0.07341459393501282,0.0001436829916201532,0.0006807870813645422,0.0023705794010311365,0.03702756389975548,5.917805901844986e-05,0.002353720599785447,0.007470486685633659,0.03608694300055504,6.078397927922197e-05
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,2.9429729693219997e-06,0.0008537630783393979,0.0020167722832411528,0.0008567060576751828,0.00116006622556597,0.005570919252932072,0.022280195727944374,0.08383451402187347,0.00038987735752016306,0.0165580864995718,0.042420461773872375,0.036812953650951385,9.41436446737498e-05,0.04739704355597496,0.12151633948087692,0.03593089431524277,9.34232011786662e-05
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,2.0461251551751047e-05,0.0007374411216005683,0.0014881222741678357,0.0007579023949801922,0.0007302198791876435,0.02346075512468815,0.04042254015803337,0.1397850215435028,0.008243444375693798,0.030698813498020172,0.08821269124746323,0.04036957770586014,0.0004165436839684844,0.05102400854229927,0.15503260493278503,0.03279554098844528,0.0001308364880969748
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,8.740629908743358e-08,3.290535823907703e-05,8.814358443487436e-05,3.299276431789622e-05,5.515082011697814e-05,0.000266338320216164,0.0014584761811420321,0.03840421885251999,0.00012850909843109548,0.0010432464769110084,0.0054396698251366615,0.037150830030441284,0.00010881075286306441,0.0027743179816752672,0.010488239116966724,0.038901735097169876,9.887202031677589e-05
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,3.0473647711914964e-05,0.010771767236292362,0.028685640543699265,0.010802241042256355,0.01788339950144291,0.004087200853973627,0.012201868928968906,0.03889972344040871,9.256620251107961e-05,0.018534330651164055,0.057432904839515686,0.03805481642484665,9.166597010334954e-05,0.05082867667078972,0.15844173729419708,0.038646288216114044,0.00010383809421909973
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0003971577971242368,0.006889967247843742,0.016438893973827362,0.00728712510317564,0.009151768870651722,0.03357396274805069,0.047813452780246735,0.06144150346517563,0.016874810680747032,0.044691793620586395,0.07743281871080399,0.043023061007261276,0.000628339359536767,0.05679544433951378,0.22175753116607666,0.042665157467126846,0.00021397799719125032
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,3.560423067483498e-08,1.4026203643879853e-05,1.7926437067217194e-05,1.4061807632970158e-05,3.8646294342470355e-06,0.00031991308787837625,0.0011915474897250533,0.09780452400445938,0.0001932150626089424,0.0042326794937253,0.01531621441245079,0.09158133715391159,0.00026353864814154804,0.017798053100705147,0.037790119647979736,0.032852623611688614,9.189239790430292e-05
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,1.1781557986978441e-05,0.004603804089128971,0.005866835825145245,0.004615585785359144,0.0012512500397861004,0.0077718221582472324,0.018823152408003807,0.09636062383651733,0.0002886677102651447,0.07016061246395111,0.17191049456596375,0.09147276729345322,0.00020914523338433355,0.3063892424106598,1.0159449577331543,0.0330757312476635,9.965105709852651e-05
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,7.414603896904737e-05,0.0038675761315971613,0.004959972575306892,0.003941722214221954,0.001018250361084938,0.02770994044840336,0.06514611840248108,0.11383339762687683,0.01198162417858839,0.06464896351099014,0.24908308684825897,0.08906729519367218,0.0002482736308593303,0.22757941484451294,0.5508865714073181,0.033306606113910675,6.0138754633953795e-05
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,2.9391011935331335e-07,0.000122897865367122,0.00012319177039898932,0.00012319177039898932,0.0,0.0005119601846672595,0.002007268136367202,0.10572786629199982,0.00031374747049994767,0.005505213979631662,0.014020172879099846,0.10176699608564377,0.00022558268392458558,0.4669394791126251,6.0917229652404785,0.10095261037349701,0.0003027463098987937
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,0.00010768649372039363,0.040243785828351974,0.040351465344429016,0.04035147279500961,0.0,0.006732816807925701,0.031097562983632088,0.10434804111719131,0.00030694284942001104,0.09560917317867279,0.47321805357933044,0.09935960173606873,0.00025743863079696894,10.945971488952637,204.0475616455078,0.10048762708902359,0.00027038826374337077
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0005603904137387872,0.030944472178816795,0.03150486201047897,0.03150486201047897,0.0,0.03280008211731911,0.052743010222911835,0.12275195866823196,0.014597158879041672,0.097976915538311,0.2698451578617096,0.09892742335796356,0.0002641585888341069,4.332127094268799,50.4429817199707,0.09788648039102554,0.00023302424233406782
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.2703992524620844e-08,5.207446520216763e-06,1.3300148566486314e-05,5.220150342211127e-06,8.079998224275187e-06,0.0001700814173091203,0.0005815658951178193,0.04857538267970085,9.504386980552226e-05,0.000549039279576391,0.0013064508093521,0.03894539922475815,9.486087947152555e-05,0.0008522835560142994,0.0034503883216530085,0.037595320492982864,4.8409230657853186e-05
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,4.747609636979178e-06,0.0017024107510223985,0.004334945231676102,0.0017071584006771445,0.0026277867145836353,0.0032329815439879894,0.010044220834970474,0.04955078661441803,0.00014906522119417787,0.010494536720216274,0.027056634426116943,0.038912300020456314,0.00011134439409943298,0.029024118557572365,0.08854223787784576,0.03788935765624046,0.00013154951739124954
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,4.119375807931647e-05,0.0016478461911901832,0.003896631533280015,0.0016890399856492877,0.002207591664046049,0.020107179880142212,0.029597781598567963,0.06852303445339203,0.005870614666491747,0.021732386201620102,0.05421266332268715,0.03971143066883087,0.000471776002086699,0.02856561541557312,0.07571908086538315,0.03617586940526962,0.00017438091163057834
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,1.362060331189241e-08,5.413479811977595e-06,1.3978853530716151e-05,5.4271004046313465e-06,8.551753126084805e-06,0.0001662455906625837,0.0007898809271864593,0.04454692825675011,8.15218809293583e-05,0.0005759675404988229,0.0018558359006419778,0.03835618123412132,9.120770846493542e-05,0.0015301973326131701,0.0045349788852036,0.03698030114173889,0.00011211519449716434
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,4.6984687287476845e-06,0.0017979280091822147,0.004589734598994255,0.0018026265315711498,0.0027871080674231052,0.0032392030116170645,0.011621234007179737,0.04534512758255005,0.00011236911814194173,0.010237133130431175,0.03125143423676491,0.0389791838824749,9.365324513055384e-05,0.02453763410449028,0.06980199366807938,0.03748583793640137,9.578550816513598e-05
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,4.685999738285318e-05,0.0016659635584801435,0.0038834132719784975,0.0017128235194832087,0.002170589752495289,0.021204952150583267,0.030959751456975937,0.06503000855445862,0.006412525195628405,0.029485097154974937,0.057773858308792114,0.04174397140741348,0.0006840337882749736,0.035320382565259933,0.07881426811218262,0.035757750272750854,0.0002096911339322105
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,2.260548939148066e-07,8.671733667142689e-05,0.00023220834555104375,8.694339339854196e-05,0.0001452649594284594,0.0001823265483835712,0.0007035407470539212,0.04005325958132744,8.205173071473837e-05,0.0009114050772041082,0.0032451588194817305,0.03783204406499863,0.00010654408106347546,0.0022106082178652287,0.009605524130165577,0.03733208402991295,8.849398727761582e-05
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,9.160066838376224e-05,0.028261616826057434,0.07508568465709686,0.028353217989206314,0.04673246666789055,0.005852800328284502,0.01530342735350132,0.040080200880765915,0.000210397265618667,0.017100390046834946,0.05481335148215294,0.03856697306036949,0.00010792418470373377,0.041521623730659485,0.105860635638237,0.037829793989658356,8.05466843303293e-05
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.000991706270724535,0.016598325222730637,0.03933718800544739,0.017590031027793884,0.021747156977653503,0.034411657601594925,0.04444105550646782,0.06047574430704117,0.013933067210018635,0.04946541786193848,0.08813584595918655,0.044148288667201996,0.0012330814497545362,0.046068400144577026,0.10338049381971359,0.042651060968637466,0.00018256275507155806
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.9122582628483542e-08,7.078369890223257e-06,9.578512617736124e-06,7.097492471075384e-06,2.4810201466607396e-06,0.0003311705368105322,0.001004575053229928,0.098390132188797,0.00027372618205845356,0.0044022416695952415,0.010138573125004768,0.0828641876578331,0.00024918626877479255,0.011204896494746208,0.03854448348283768,0.03245324641466141,5.8419514971319586e-05
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,6.680382284685038e-06,0.002337872516363859,0.0031619046349078417,0.002344552893191576,0.0008173517417162657,0.004617604427039623,0.01367450412362814,0.09926296025514603,0.0001746223570080474,0.07966063916683197,0.21268215775489807,0.08422130346298218,0.0002863387926481664,0.29639750719070435,0.9152960777282715,0.03270692750811577,0.00011317565804347396
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,2.5531173378112726e-05,0.002361321821808815,0.003183063818141818,0.0023868530988693237,0.0007962107192724943,0.018006233498454094,0.04257556051015854,0.10975135117769241,0.005835697054862976,0.07425718009471893,0.26319023966789246,0.0838436633348465,0.00022882242046762258,0.25295713543891907,0.6445227265357971,0.03170198202133179,8.808725397102535e-05
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,1.2775159063949104e-07,5.3681353165302426e-05,5.3809097153134644e-05,5.380910442909226e-05,0.0,0.00036998194991610944,0.001427666051313281,0.10044524073600769,0.0002935629163403064,0.004414964001625776,0.014386444352567196,0.1018996611237526,0.00017992270295508206,0.23730626702308655,2.0942859649658203,0.10164482891559601,0.00036176719004288316
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,4.867577808909118e-05,0.01771264150738716,0.017761318013072014,0.017761318013072014,0.0,0.0076037063263356686,0.02336672879755497,0.10137539356946945,0.0003458212304394692,0.08595618605613708,0.2294331043958664,0.10075853765010834,0.00020065403077751398,4.40707540512085,50.55797576904297,0.10142474621534348,0.00021524638577830046
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.00018329653539694846,0.01800043322145939,0.01818372868001461,0.01818373054265976,0.0,0.023019103333353996,0.037065815180540085,0.11280221492052078,0.007306880783289671,0.10981052368879318,0.40709251165390015,0.0997249186038971,0.00031389028299599886,3.781407356262207,39.988319396972656,0.1011151522397995,0.0002084539009956643
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.1223669105220324e-08,3.988707703683758e-06,1.017435897665564e-05,3.999931323050987e-06,6.174427653604653e-06,0.00020875751215498894,0.0007661690469831228,0.0477106012403965,0.0001511400332674384,0.0008123766165226698,0.0023161768913269043,0.038402117788791656,0.00012343062553554773,0.00194603914860636,0.005646287929266691,0.037537090480327606,0.0001123796755564399
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,3.560523964551976e-06,0.0013056730385869741,0.0032991040498018265,0.001309233601205051,0.0019898703321814537,0.003432092722505331,0.010088637471199036,0.04852810502052307,0.00010620694956742227,0.013336637057363987,0.043598778545856476,0.03891788050532341,0.0001057382978615351,0.04054822400212288,0.1496821939945221,0.037551794201135635,0.0001421659835614264
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,3.1865631171967834e-05,0.0012720709200948477,0.0028293109498918056,0.0013039365876466036,0.001525374362245202,0.01862507127225399,0.03217668831348419,0.07453989237546921,0.006778859067708254,0.026441918686032295,0.06534918397665024,0.04257325828075409,0.0004023274523206055,0.04072379320859909,0.10758543759584427,0.035756099969148636,0.00016293370572384447
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,9.483623664152674e-09,3.926907083950937e-06,1.0098075108544435e-05,3.936390839953674e-06,6.161684268590761e-06,0.00020001965458504856,0.0005380150396376848,0.045797184109687805,0.00011432990140747279,0.0006272191531024873,0.001917323679663241,0.03937797248363495,8.72444870765321e-05,0.001864297897554934,0.006977657787501812,0.03708621487021446,9.032519301399589e-05
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,3.438996600380051e-06,0.0013000206090509892,0.003317320952191949,0.0013034596340730786,0.0020138612017035484,0.00407588854432106,0.01100254151970148,0.04631641507148743,0.00012006731412839144,0.011538811959326267,0.02980635315179825,0.03956973925232887,6.802559801144525e-05,0.04200956970453262,0.13235986232757568,0.03764917701482773,0.00014079231186769903
