seed,update,parameter_id,parameter_name,shape,quantizer,band,side,principal_angle_mean,principal_angle_max,projection_distance,projection_distance_normalized
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,1.1506785154342651,1.5705405473709106,7.869498252868652,1.2601282596588135
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,1.3893811702728271,1.5672756433486938,8.637341499328613,1.3830815553665161
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.16311334073543549,0.5681414008140564,1.7562148571014404,0.2812194526195526
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.18271590769290924,0.5844929814338684,1.8972992897033691,0.30381104350090027
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,1.1315667629241943,1.562601923942566,7.7902679443359375,1.2474411725997925
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,1.1949845552444458,1.566981315612793,8.053387641906738,1.289574146270752
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.9879023432731628,1.5366135835647583,7.166062355041504,1.1474883556365967
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,1.300397276878357,1.568312168121338,8.416182518005371,1.3476678133010864
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,left,0.01360386423766613,0.059643156826496124,0.15330706536769867,0.02454877831041813
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,right,0.013337922282516956,0.05955809727311134,0.1493995040655136,0.02392306737601757
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,left,0.3164343535900116,1.5152955055236816,3.0172696113586426,0.48314982652664185
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,right,0.3093898892402649,1.5087589025497437,2.9714126586914062,0.4758068323135376
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,left,0.8319123983383179,1.554889440536499,6.43388032913208,1.0302454233169556
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,right,0.5572683811187744,1.5413020849227905,4.8353142738342285,0.7742699384689331
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,left,0.2705473303794861,1.1464247703552246,2.86531925201416,0.4588182866573334
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,right,0.2660553753376007,1.116621732711792,2.824875831604004,0.45234215259552
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,left,1.2739031314849854,1.5649149417877197,8.311301231384277,1.3308733701705933
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.266581416130066,1.5677138566970825,8.2969331741333,1.3285726308822632
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.372112512588501,1.5642017126083374,8.593074798583984,1.375993251800537
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.2163976430892944,1.5630483627319336,8.12765884399414,1.3014670610427856
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.2610272169113159,1.0848462581634521,2.7541844844818115,0.44102248549461365
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.2595065236091614,1.0811796188354492,2.7517285346984863,0.4406292140483856
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.2766212224960327,1.567298173904419,8.326701164245605,1.3333393335342407
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.2584683895111084,1.566098690032959,8.265344619750977,1.3235143423080444
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.3663424253463745,1.5673351287841797,8.584985733032227,1.3746979236602783
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,right,1.2158786058425903,1.5696656703948975,8.118836402893066,1.3000543117523193
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,left,0.012758934870362282,0.047143109142780304,0.13966798782348633,0.022364776581525803
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,right,0.012574562802910805,0.04446810111403465,0.13687175512313843,0.02191702090203762
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,left,0.29455724358558655,1.372474193572998,2.8835465908050537,0.4617370069026947
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,right,0.29338306188583374,1.3674719333648682,2.8747665882110596,0.4603310823440552
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,left,0.6520415544509888,1.5468772649765015,5.420539855957031,0.8679810166358948
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,right,0.6719608306884766,1.5660154819488525,5.523801326751709,0.8845161199569702
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.252501517534256,1.3554407358169556,2.6743593215942383,0.42824020981788635
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.2537158727645874,1.3704378604888916,2.6783924102783203,0.4288860261440277
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.2480616569519043,1.560365915298462,8.229174613952637,1.3177225589752197
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.2678190469741821,1.5628809928894043,8.297560691833496,1.3286731243133545
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.2234587669372559,1.552756905555725,8.149019241333008,1.3048874139785767
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.2399556636810303,1.568838357925415,8.205194473266602,1.31388258934021
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.2596825063228607,1.5657888650894165,2.7024624347686768,0.43274033069610596
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.257053941488266,1.5514401197433472,2.6963047981262207,0.43175432085990906
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.2584667205810547,1.560150384902954,8.277968406677246,1.325535774230957
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.2489635944366455,1.5591760873794556,8.239398956298828,1.3193597793579102
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.230142593383789,1.5649231672286987,8.171915054321289,1.308553695678711
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.2187786102294922,1.5623427629470825,8.130603790283203,1.301938533782959
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.009170969016849995,0.03936297819018364,0.10012517869472504,0.016032859683036804
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.0067863427102565765,0.03768539801239967,0.08108938485383987,0.012984693981707096
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.1113065555691719,0.6854866147041321,1.2887893915176392,0.20637147128582
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.09966737776994705,0.6856609582901001,1.2340596914291382,0.19760769605636597
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.17187905311584473,0.6300983428955078,1.6619274616241455,0.26612138748168945
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.10478167980909348,0.6206331253051758,1.265631914138794,0.20266330242156982
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.1678897589445114,0.5279838442802429,1.7340784072875977,0.27767476439476013
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.12552647292613983,0.5024439096450806,1.4145842790603638,0.2265147715806961
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.1954363584518433,1.5624349117279053,8.06010627746582,1.2906498908996582
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.1028329133987427,1.5688518285751343,7.675101280212402,1.2289998531341553
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3325011730194092,1.5673695802688599,8.503079414367676,1.3615823984146118
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.990706741809845,1.5135493278503418,7.202211856842041,1.1532769203186035
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.17265938222408295,1.1400518417358398,1.9575161933898926,0.31345346570014954
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.14793522655963898,1.1343133449554443,1.8105125427246094,0.2899140417575836
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.155278205871582,1.553878903388977,7.921535968780518,1.268460988998413
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.0835471153259277,1.553731918334961,7.604283809661865,1.2176599502563477
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.306942343711853,1.5676289796829224,8.437722206115723,1.3511168956756592
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.9694916009902954,1.5676053762435913,7.0712456703186035,1.1323055028915405
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.008713388815522194,0.01918048784136772,0.08822903037071228,0.014127952046692371
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.0064661442302167416,0.018964841961860657,0.06879369169473648,0.011015807278454304
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.12853305041790009,1.228054165840149,1.671847939491272,0.2677099108695984
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.11602766066789627,1.2248196601867676,1.6248607635498047,0.26018595695495605
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.17214424908161163,0.4817432761192322,1.6430741548538208,0.2631024420261383
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.10431472957134247,0.46752649545669556,1.2258689403533936,0.19629612565040588
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.16165964305400848,0.429417222738266,1.6282973289489746,0.26073625683784485
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.11892957985401154,0.41269534826278687,1.2949767112731934,0.20736223459243774
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.1998767852783203,1.5643171072006226,8.07437515258789,1.292934775352478
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,1.1096099615097046,1.5527458190917969,7.699319362640381,1.2328778505325317
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.3286097049713135,1.5707696676254272,8.494868278503418,1.3602675199508667
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,1.003767728805542,1.5665075778961182,7.2436065673828125,1.1599053144454956
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.1549493819475174,0.5608999729156494,1.6327825784683228,0.2614544630050659
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.13282695412635803,0.5922954082489014,1.5006862878799438,0.24030213057994843
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.1388574838638306,1.5461269617080688,7.856865882873535,1.2581053972244263
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,1.0597351789474487,1.5486974716186523,7.501840114593506,1.2012557983398438
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.3092470169067383,1.5695443153381348,8.433822631835938,1.3504924774169922
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.9710749387741089,1.5691004991531372,7.079221248626709,1.133582592010498
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.008688771165907383,0.030619194731116295,0.09306802600622177,0.014902811497449875
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.01306479424238205,0.034543950110673904,0.13234393298625946,0.02119199000298977
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.13072434067726135,0.7042666673660278,1.4405953884124756,0.23067988455295563
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.14690335094928741,0.7037677764892578,1.5324724912643433,0.24539199471473694
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.14585040509700775,0.8303800225257874,1.6845848560333252,0.2697494626045227
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.22962641716003418,0.8427371978759766,2.1890625953674316,0.35053056478500366
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.1761130541563034,0.7282808423042297,1.9138686656951904,0.3064642548561096
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.24811023473739624,0.7655726671218872,2.468923807144165,0.39534419775009155
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,1.2162798643112183,1.5665619373321533,8.104364395141602,1.2977368831634521
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,1.3066027164459229,1.5697721242904663,8.423145294189453,1.3487826585769653
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,1.090718150138855,1.566271185874939,7.614853858947754,1.2193524837493896
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,1.3684980869293213,1.5669560432434082,8.583744049072266,1.3744990825653076
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.14162757992744446,0.47973060607910156,1.519562840461731,0.24332478642463684
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.17201562225818634,0.48970848321914673,1.7567394971847534,0.2813034653663635
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,1.110268473625183,1.5552706718444824,7.708956241607666,1.234420895576477
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,1.1919959783554077,1.5659722089767456,8.042366027832031,1.2878092527389526
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.9932794570922852,1.56184720993042,7.174930572509766,1.1489083766937256
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,1.3053648471832275,1.5671331882476807,8.426715850830078,1.3493545055389404
