seed,update,parameter_id,shape,raw_relative_l2,raw_cosine,frechet_relative_l2,frechet_predicted_cosine_distortion,update_cosine,update_distortion,update_relative_l2,magnitude_energy,symmetric_energy,skew_energy,out_of_subspace_energy,codebook_key,record_type,calibration_seed,prior_update_cosine,absolute_difference,within_0.002
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",0.0976325049996376,0.9952358603477478,1.2145272147011958,0.3647422790527344,0.6814544200897217,0.3185455799102783,0.8394330143928528,1.8066033764006817,158.53801843509132,221.28978548362565,0.0,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",0.15317338705062866,0.9883115887641907,0.40820554093446976,0.07413017749786377,0.9255746603012085,0.0744253396987915,0.38550496101379395,0.31825597357120256,3.4416889428114246,8.670939617010346,37.129304283657625,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",0.15548284351825714,0.9879633188247681,0.417429978039205,0.07723760604858398,0.9236461520195007,0.07635384798049927,0.3902541399002075,0.32386158492139056,3.6798789245218835,9.089039208551958,38.7963721651513,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",0.1693737953901291,0.9857035279273987,0.35691195320833946,0.0580669641494751,0.9372128844261169,0.06278711557388306,0.3558097779750824,0.2507181608937301,2.984303824592728,6.975389508519529,27.909167266212673,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",0.09664171189069748,0.9953342080116272,1.1957098704034237,0.36021411418914795,0.688509464263916,0.311490535736084,0.8242117166519165,0.8703699291281397,59.83752333004453,120.96068729837806,233.60860422780752,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",0.09754056483507156,0.9952396750450134,1.2140515126337956,0.3648349642753601,0.6792845129966736,0.3207154870033264,0.8417187333106995,1.9166120232146613,157.4584581784205,222.78359597178007,0.0,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",0.15415336191654205,0.9881622195243835,0.4462540787364066,0.08681094646453857,0.9154902100563049,0.08450978994369507,0.4101308286190033,0.29864666822877334,4.2331340782743,10.04523222358939,44.755302480385716,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",0.15427307784557343,0.9881254434585571,0.45815652926149103,0.09113836288452148,0.9122667908668518,0.0877332091331482,0.4171796441078186,0.35648198882126275,4.45988307002659,10.529057495234683,47.235364552490374,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",0.15816470980644226,0.9875367283821106,0.36109539125883094,0.05936837196350098,0.9365954399108887,0.06340456008911133,0.3571278750896454,0.41673613219282896,2.9364162385752186,6.932855503078203,28.145380644951942,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",0.09073357284069061,0.9958837628364563,1.2285104782422007,0.3710451126098633,0.6760269403457642,0.32397305965423584,0.8501747846603394,0.9724416510196094,73.7610621825342,132.59935706105335,207.8390038542382,s1_k8_w64_t8_v1200,,,,,
