seed,update,parameter_id,parameter_name,shape,method,raw_relative_fro,raw_cosine,raw_relative_spectral
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1413266807794571,0.9900076985359192,0.03419842943549156
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.15818946063518524,0.9875451922416687,0.056325916200876236
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22540171444416046,0.9743581414222717,0.0640142634510994
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.2033883035182953,0.9791341423988342,0.07400393486022949
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.15794508159160614,0.987514078617096,0.03766971081495285
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.1746925711631775,0.9848289489746094,0.08021822571754456
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.19258613884449005,0.9814459681510925,0.03276173770427704
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.12118051201105118,0.9926334619522095,0.01918681710958481
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.08803460747003555,0.9961274266242981,0.013283930718898773
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09090081602334976,0.9958732724189758,0.017078543081879616
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.19195114076137543,0.9815993905067444,0.034324102103710175
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.12816078960895538,0.99176025390625,0.02194502204656601
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.09321282058954239,0.9956693053245544,0.014914088882505894
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.09570061415433884,0.9954169988632202,0.02009512484073639
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.1899767965078354,0.9819936156272888,0.05115959793329239
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.19092349708080292,0.9816117286682129,0.05978240817785263
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.1430208683013916,0.9897755980491638,0.033931925892829895
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.15770825743675232,0.9876019358634949,0.06406835466623306
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.1921621710062027,0.9815189838409424,0.059278130531311035
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1865401715040207,0.9824554920196533,0.047563549131155014
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1396811604499817,0.9902514815330505,0.02917957305908203
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.15591637790203094,0.9878970980644226,0.049321822822093964
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22241376340389252,0.9750791788101196,0.06321390718221664
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.20675413310527802,0.9784180521965027,0.08713116496801376
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.16173280775547028,0.9869083762168884,0.0425381064414978
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.17447516322135925,0.9848384857177734,0.0918700248003006
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.19100676476955414,0.9817977547645569,0.035780444741249084
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.12654510140419006,0.9919649362564087,0.02136518433690071
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.09230907261371613,0.9957429766654968,0.014760787598788738
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09533629566431046,0.9954574704170227,0.01949014514684677
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.19435061514377594,0.9811315536499023,0.03651372343301773
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.13100430369377136,0.9913866519927979,0.024537362158298492
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.09540048986673355,0.9954555630683899,0.01667693443596363
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0976325049996376,0.9952358603477478,0.022900566458702087
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.1928177773952484,0.981420636177063,0.09322493523359299
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1860334426164627,0.9825494289398193,0.05006491392850876
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.13968297839164734,0.9902552962303162,0.030057471245527267
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.15317338705062866,0.9883115887641907,0.051022566854953766
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.1914530247449875,0.9816958904266357,0.08350753039121628
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.18747004866600037,0.982278048992157,0.05993720144033432
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1408463716506958,0.9900821447372437,0.03286994248628616
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.15548284351825714,0.9879633188247681,0.0629514753818512
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22237831354141235,0.9750983715057373,0.0530635304749012
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.20028412342071533,0.9797577261924744,0.062326740473508835
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.1568760871887207,0.9876800775527954,0.03212885186076164
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.1693737953901291,0.9857035279273987,0.06737310439348221
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.18745437264442444,0.9824649095535278,0.03628969565033913
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.12861548364162445,0.9916988015174866,0.0250096395611763
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.09390117228031158,0.9955963492393494,0.016686460003256798
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09664171189069748,0.9953342080116272,0.02318364568054676
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.1866670548915863,0.9826310873031616,0.03648471087217331
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.1305314004421234,0.9914517998695374,0.025039659813046455
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0959019809961319,0.9954124689102173,0.01795223169028759
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.09754056483507156,0.9952396750450134,0.024370355531573296
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.19362860918045044,0.9812469482421875,0.056047480553388596
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.18613238632678986,0.9825320839881897,0.051769305020570755
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.14048735797405243,0.9901372790336609,0.031736306846141815
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.15415336191654205,0.9881622195243835,0.053624559193849564
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.19397489726543427,0.9811835885047913,0.051540177315473557
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.18465416133403778,0.9828107357025146,0.05406058579683304
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.13968539237976074,0.9902588129043579,0.031085869297385216
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.15427307784557343,0.9881254434585571,0.05651743710041046
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22092290222644806,0.9754230380058289,0.04817752167582512
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.18486152589321136,0.9827932715415955,0.04581717401742935
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.14473558962345123,0.9895163178443909,0.022799406200647354
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.15816470980644226,0.9875367283821106,0.049389805644750595
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.18728365004062653,0.9824968576431274,0.0374363549053669
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.12064166367053986,0.9926993250846863,0.024423277005553246
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.08888895809650421,0.9960544109344482,0.016141308471560478
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09073357284069061,0.9958837628364563,0.0224717166274786
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.1877290904521942,0.9824252128601074,0.03406454622745514
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.11582969129085541,0.9932718276977539,0.020796967670321465
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.08412126451730728,0.9964657425880432,0.014079811982810497
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.08612711727619171,0.9962900876998901,0.01960565708577633
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.19430068135261536,0.9811369180679321,0.08755603432655334
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.16969414055347443,0.9855042099952698,0.03766319155693054
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.12787571549415588,0.9918298721313477,0.024829814210534096
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.13940943777561188,0.99031662940979,0.03965878486633301
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.19323162734508514,0.9813256859779358,0.07451548427343369
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.17133837938308716,0.9852204918861389,0.04279954731464386
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.12952178716659546,0.9916195869445801,0.02696205861866474
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.14096663892269135,0.9900956153869629,0.044573865830898285
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.23036211729049683,0.9732418060302734,0.0505334846675396
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.1656724363565445,0.9861941337585449,0.03755185380578041
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.13036295771598816,0.9914948344230652,0.017343226820230484
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.13682028651237488,0.9906664490699768,0.039650749415159225
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.1865624487400055,0.9826839566230774,0.043518099933862686
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.1260353922843933,0.992031455039978,0.024424483999609947
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.09107348322868347,0.9958628416061401,0.01725045219063759
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09431575238704681,0.9955518245697021,0.020640484988689423
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.19516102969646454,0.9809412360191345,0.04176725819706917
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.12724828720092773,0.991875946521759,0.02594350092113018
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.09320766478776932,0.9956597089767456,0.017840513959527016
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.09527415037155151,0.9954613447189331,0.024224331602454185
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.19053633511066437,0.9818707704544067,0.03658483177423477
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.17444631457328796,0.9846735596656799,0.030098382383584976
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.13124503195285797,0.9913932681083679,0.020931601524353027
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.13916322588920593,0.9903501868247986,0.029526961967349052
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.1901867389678955,0.9819358587265015,0.041974835097789764
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.17631568014621735,0.9843417406082153,0.031543705612421036
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1334562599658966,0.991097629070282,0.021592188626527786
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.14203804731369019,0.9899429082870483,0.030826548114418983
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22229458391666412,0.9751632213592529,0.05387144908308983
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.2007816731929779,0.9796475172042847,0.05685169994831085
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.15632635354995728,0.9877922534942627,0.031209487468004227
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.165460005402565,0.9863489270210266,0.060457080602645874
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.18948262929916382,0.9820621013641357,0.03533127158880234
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.13133181631565094,0.9913410544395447,0.022023610770702362
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.09532183408737183,0.9954556226730347,0.01546217780560255
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09804122149944305,0.9952006936073303,0.019405733793973923
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.1848946213722229,0.9829278588294983,0.030459513887763023
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.10505528748035431,0.9944697022438049,0.01425829716026783
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.07597926259040833,0.997117817401886,0.009795965626835823
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.07788069546222687,0.9969679713249207,0.012457749806344509
