seed,update,parameter_id,shape,method,out_of_subspace_delta_norm_sq,out_of_subspace_fraction,frechet_relative_l2
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,38.91939541106846,0.7326788517444165,0.4094778299331665
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,26.404672687599632,0.7467364836552617,0.334087997674942
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,23.53234748528573,0.7328429156223607,0.31836941838264465
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,38.96506737978097,0.7421179004095896,0.4071040451526642
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,295.55619644625676,0.5365908716322186,1.3459126949310303
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,165.61310179592576,0.5335846098049737,1.0103322267532349
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,162.2526599712216,0.5385654287705547,0.9953943490982056
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,658.4894333938686,0.5287250480766768,2.023848295211792
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.3171136379241943
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1085983514785767
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.971854567527771
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.052064895629883
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,44.7567952046061,0.7422304032143581,0.44497302174568176
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,28.256412903950913,0.7562203486998966,0.350273996591568
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,26.592851917057455,0.7357264168584706,0.3445068299770355
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,44.3360249538771,0.7539439276201438,0.439422607421875
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,45.86051850482727,0.7412587129469417,0.4520508050918579
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,28.921776388408144,0.7533043020878301,0.3561065196990967
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,27.756751997365633,0.7355843415976359,0.35303741693496704
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,46.10861521508673,0.7507016814138563,0.4504120647907257
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,38.39979580286351,0.7310222346425441,0.40744826197624207
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,25.88026068148603,0.7450910946037265,0.33132404088974
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,23.20018834819507,0.7306027301319219,0.3167950510978699
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,42.70790889688438,0.7416473770078131,0.42660772800445557
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,223.662688838837,0.5177269155511874,1.1814364194869995
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,127.32956208749421,0.506126499976344,0.901569128036499
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,120.53465919447568,0.5144305978863304,0.8700746893882751
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,450.694799649603,0.5236721162120318,1.6675370931625366
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.2155675888061523
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.090162754058838
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9750949740409851
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.048297166824341
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,46.88305304880618,0.7478664416628992,0.4546669125556946
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,30.23647296441226,0.7599462508776126,0.36221927404403687
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.837856454083337,0.7407169154503507,0.3520377278327942
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,45.115084063836164,0.7544424108686354,0.4440636932849884
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,48.5442038010097,0.7468639384175023,0.46462586522102356
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,30.913734603332767,0.7581833540002484,0.36799681186676025
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,29.23408332306667,0.7422241660321709,0.3616867959499359
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,46.0782530669539,0.7538424454423396,0.4505709111690521
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.41364989387019,0.723938258798736,0.40090659260749817
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,25.746143124703796,0.7404097725997982,0.3333357274532318
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,22.343202249553364,0.7214160860197156,0.31458762288093567
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,49.940220998069414,0.7337713258518865,0.46634435653686523
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,462.94715924142827,0.4766817807729305,1.8749356269836426
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,264.32172105733184,0.47049148138099944,1.426019549369812
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,248.3454481802834,0.4708078114691232,1.3817873001098633
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,890.1702704144307,0.4665975042375514,2.6278481483459473
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.615025520324707
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.183025598526001
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1809821128845215
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.035609245300293
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,53.03668762310434,0.7521167167402207,0.485355019569397
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,34.00649674132652,0.7689527559249555,0.38436609506607056
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,32.52126034753015,0.7464874847897668,0.3814927935600281
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,60.02704075053227,0.7544158600275983,0.5155633091926575
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,53.920183472245704,0.7530478261952452,0.4892725646495819
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,34.81690767181521,0.7611620463104433,0.39105963706970215
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,32.112378032557956,0.746298757414062,0.379285603761673
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,57.638815909221464,0.7561334733397446,0.5048295259475708
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,41.39870310466707,0.7362121778228822,0.4361254870891571
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,30.767813808797595,0.7554150607199435,0.3711719214916229
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.72527505026713,0.7315643793711079,0.3448842465877533
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,78.37260087668871,0.7522213406421933,0.593647837638855
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,161.01729036831662,0.45674315858886727,1.0803489685058594
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,88.80257487836016,0.45421350703152163,0.8045380711555481
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,86.27653057594142,0.4568296573288833,0.7907387614250183
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,569.4997172045523,0.43346213513182447,2.0856192111968994
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.151648759841919
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8610866665840149
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8428335189819336
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.465909481048584
1,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.18818303784136,0.7131431760713027,0.3467707931995392
1,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,16.815393675767663,0.7265414028853465,0.27018681168556213
1,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,15.87079440203107,0.7023189404199853,0.2669764459133148
1,4096,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,40.241823743516385,0.7252377224308005,0.4183496832847595
1,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.60855963166897,0.7069975652115411,0.35119909048080444
1,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,17.44960782153534,0.7258903602154518,0.2755483388900757
1,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,16.383813719485044,0.6987812172903669,0.2721305787563324
1,4096,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,40.094289782328325,0.721386139395475,0.41898438334465027
1,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,39.04688255812925,0.7428101817931857,0.4168246388435364
1,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,27.562649930264172,0.7588147664093794,0.3464908003807068
1,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,23.570139292594366,0.7382289238792704,0.3248513340950012
1,4096,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,73.54187747693936,0.7405209810626017,0.5729250311851501
1,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,184.6269664377587,0.47205785717712734,1.1504004001617432
1,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,100.66497656469829,0.4717458799631514,0.8497363328933716
1,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,97.4737585433115,0.4654845776533378,0.8417638540267944
1,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,668.3233868195869,0.4594868402845248,2.2184817790985107
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.140903115272522
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8554900288581848
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8321129679679871
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.7651705741882324
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,32.8121744967205,0.7204622954727514,0.38660889863967896
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,20.81994028414647,0.7375019560769925,0.304381400346756
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,20.204561888114192,0.7111688579271913,0.30535027384757996
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,49.797040268832326,0.7324448070347801,0.472361296415329
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,32.453581607497526,0.7175026396291417,0.3860131800174713
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,20.711452353736117,0.7402796935466046,0.3035917282104492
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,20.081439696267125,0.7101498481867956,0.30521437525749207
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,53.19064944481071,0.730522911110661,0.48975998163223267
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,40.61174236481472,0.7358279070441086,0.4267003834247589
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,29.1505257099701,0.7529530938323752,0.3573753237724304
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.367677910264025,0.7321705247312249,0.3380800783634186
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,60.93668549317293,0.7395437857714796,0.5213661193847656
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,92.07123492716477,0.47570107333217915,0.8105137944221497
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,51.018189528502276,0.47297323837106564,0.6050757169723511
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,49.62346559991424,0.4739375831500172,0.5961402654647827
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,656.8306561849618,0.5028851248186087,2.1055123805999756
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,0.9821885824203491
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.8680234551429749
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8212172389030457
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.44576096534729
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.454588381545626,0.7426731027309877,0.42018747329711914
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.62331981838995,0.7523131042911154,0.3257107138633728
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,23.607933158148867,0.7387982842027675,0.3218282163143158
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,41.3686675365588,0.753732428841621,0.4217792749404907
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,41.030267501960644,0.7377542455234842,0.4250979721546173
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,25.611848223121413,0.749007634836668,0.33332666754722595
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,24.230468474437902,0.729080396654518,0.32861387729644775
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,42.90915894658929,0.7497026474559442,0.4312441349029541
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.44061584004543,0.7354469615513657,0.39289066195487976
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,23.869113108596093,0.7462592691775837,0.3156660199165344
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.586990528933725,0.734757839823825,0.3025369942188263
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,34.909867489466656,0.7454012671307032,0.3819738030433655
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,187.3100309770027,0.517548015870381,1.0840628147125244
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,108.30986857962964,0.5177046366372471,0.8242182731628418
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,102.79165253348094,0.5181227656238754,0.8026233911514282
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,510.12344628441065,0.5065950131960227,1.8082414865493774
1,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.1649831533432007
1,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0349022150039673
1,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8981402516365051
1,4096,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.9534777402877808
1,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,39.77831016930074,0.7382808059362206,0.41716980934143066
1,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.779859318056115,0.750416154339849,0.32658693194389343
1,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,23.30988759113215,0.7336224368611247,0.3203570246696472
1,4096,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,39.78838065827196,0.7491563852252145,0.414183109998703
1,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.10441400576074,0.7356829925418699,0.4201236367225647
1,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,24.8789983082018,0.7479588951869717,0.32817384600639343
1,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,23.647728364331048,0.7289476716925675,0.3240954279899597
1,4096,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,39.92983831670359,0.7455902084699106,0.4164137542247772
1,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,36.22435093376796,0.7344948312708555,0.3920150399208069
1,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,23.638228851134578,0.7462904649025585,0.3141596019268036
1,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.44343940828628,0.7326972999663472,0.30198246240615845
1,4096,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,38.281592798700686,0.742200539562024,0.40089550614356995
1,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,163.70885070029624,0.49938216963280835,1.026129961013794
1,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,97.62288612910405,0.5007381043600735,0.7913221120834351
1,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,90.63525330356295,0.5034681500698294,0.7604057192802429
1,4096,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,382.6518097237915,0.5080534742050999,1.555356502532959
1,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.07713782787323
1,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.9680617451667786
1,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.8929163217544556
1,4096,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.9815497398376465
1,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,39.991278167245724,0.7413272437083434,0.4157945215702057
1,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,25.10471233526449,0.7507009851462292,0.32737478613853455
1,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,23.307329856221816,0.7329189531873358,0.3192415237426758
1,4096,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,38.38557900795001,0.7458381067861674,0.4061279296875
1,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,41.06610011940119,0.738083163826469,0.4240778684616089
1,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,26.082204298755553,0.7523696500979227,0.3347441852092743
1,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,24.336708254037287,0.7306003874903841,0.32813116908073425
1,4096,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,39.17486235424091,0.7457611906337666,0.4120599329471588
1,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,34.056107594121585,0.7289927991835018,0.3835306763648987
1,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,22.381889366956006,0.7442184978873014,0.3077247142791748
1,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,20.14918173654309,0.726152071100905,0.2955828011035919
1,4096,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,48.62375608245621,0.7354595551047713,0.4562565088272095
1,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,397.1420459254232,0.4575705718560684,1.7737503051757812
1,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,225.5652186732718,0.459043786429572,1.3346199989318848
1,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,215.44372117868176,0.460721239615899,1.301956295967102
1,4096,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,782.0643356591264,0.4491365877920686,2.512352705001831
1,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.528113842010498
1,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1360386610031128
1,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1180747747421265
1,4096,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.8205857276916504
1,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,42.4905703784748,0.7419370437758492,0.4332104027271271
1,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,27.956901494613096,0.7539167515706279,0.34859323501586914
1,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,25.55557868222303,0.7367082162594251,0.3371562659740448
1,4096,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,48.02224774415666,0.7408165328894147,0.46089503169059753
1,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,42.97902186850192,0.7400142299914179,0.4366534948348999
1,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,28.507085741372574,0.751161514586394,0.35297054052352905
1,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,25.767737936273008,0.7344484422443053,0.3393799662590027
1,4096,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,48.2887897964574,0.7424275114110472,0.46208813786506653
1,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,40.76959384025261,0.7368121010838148,0.4338937997817993
1,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,31.417739833211225,0.757353824607727,0.3756917715072632
1,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.160449303473168,0.729045221810332,0.34266960620880127
1,4096,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,93.17630793556103,0.7589918673003504,0.6462905406951904
