seed,update,parameter_id,shape,method,magnitude_only,symmetric_only,skew_only,out_of_subspace_only,orientation_plus_outside,all_channels
0,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00016188621520996094,0.007686436176300049,0.025029420852661133,0.12081748247146606,0.1379755735397339,0.14241963624954224
0,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0008150339126586914,0.007855474948883057,0.025411248207092285,0.11687803268432617,0.13453131914138794,0.13907885551452637
0,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00035768747329711914,0.032036781311035156,0.09941548109054565,0.32940417528152466,0.3619929552078247,0.3701891303062439
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0012241005897521973,0.013533830642700195,0.032294273376464844,0.14102691411972046,0.16175907850265503,0.16895711421966553
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00036203861236572266,0.00964134931564331,0.02338278293609619,0.11271655559539795,0.12917542457580566,0.13480299711227417
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008741617202758789,0.008495628833770752,0.019945263862609863,0.09319043159484863,0.1081467866897583,0.11473840475082397
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0005058050155639648,0.039897143840789795,0.09288209676742554,0.3065985441207886,0.3399192690849304,0.34996503591537476
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0014283061027526855,0.06221961975097656,0.1577751636505127,0.2690070867538452,0.3379065990447998,0.35936564207077026
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0005255937576293945,0.03468698263168335,0.09680348634719849,0.17728525400161743,0.2337694764137268,0.2509627342224121
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0009310245513916016,0.03334254026412964,0.09483009576797485,0.1708991527557373,0.22739124298095703,0.24503111839294434
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.0019766688346862793,0.12768816947937012,0.286421537399292,0.42996978759765625,0.5025700032711029,0.5214107632637024
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004767477512359619,0.2383137345314026,0.3133068084716797,0.0,0.3133068084716797,0.4092665910720825
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.002114236354827881,0.15181201696395874,0.21168285608291626,0.0,0.21168285608291626,0.29429101943969727
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0030971169471740723,0.14703136682510376,0.2068690061569214,0.0,0.2068690061569214,0.28884196281433105
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.010071516036987305,0.38793301582336426,0.4733397364616394,0.0,0.4733397364616394,0.5627374053001404
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006620883941650391,0.00596010684967041,0.012110590934753418,0.04508185386657715,0.05564892292022705,0.061470210552215576
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00010567903518676758,0.003502488136291504,0.007107675075531006,0.028445959091186523,0.03497278690338135,0.03835713863372803
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005410313606262207,0.0035900473594665527,0.007166504859924316,0.026613712310791016,0.03323221206665039,0.03703653812408447
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00012826919555664062,0.007680058479309082,0.015173077583312988,0.057966649532318115,0.07068777084350586,0.07715123891830444
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006908774375915527,0.006131291389465332,0.012610971927642822,0.04621344804763794,0.05717843770980835,0.06327390670776367
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00012749433517456055,0.0035709738731384277,0.0075168609619140625,0.02956944704055786,0.03644818067550659,0.039861440658569336
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005612969398498535,0.0037925243377685547,0.007624566555023193,0.027579784393310547,0.034599900245666504,0.038632214069366455
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00010669231414794922,0.0074800848960876465,0.015549659729003906,0.05781680345535278,0.07085931301116943,0.07710468769073486
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0006436705589294434,0.007252693176269531,0.017475247383117676,0.06734538078308105,0.08157384395599365,0.08797651529312134
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00017708539962768555,0.004732251167297363,0.011617124080657959,0.048193275928497314,0.05823248624801636,0.06259417533874512
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0004448890686035156,0.004635751247406006,0.010657310485839844,0.04212379455566406,0.05150657892227173,0.05574154853820801
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00023764371871948242,0.009897589683532715,0.023730754852294922,0.08996540307998657,0.10796266794204712,0.1156315803527832
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.001764833927154541,0.08872640132904053,0.1946362853050232,0.3385660648345947,0.40529948472976685,0.4279174208641052
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0007410645484924316,0.05097544193267822,0.12120938301086426,0.23477524518966675,0.2933576703071594,0.3126479983329773
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.001147627830505371,0.04975765943527222,0.12044847011566162,0.2311321496963501,0.29009050130844116,0.31118059158325195
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.002263307571411133,0.1633245348930359,0.31978940963745117,0.48079872131347656,0.5468992590904236,0.5659737884998322
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.005524396896362305,0.29032009840011597,0.35673391819000244,0.0,0.35673391819000244,0.4609946608543396
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0028423666954040527,0.1904626488685608,0.24847352504730225,0.0,0.24847352504730225,0.340975821018219
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.00308072566986084,0.18753111362457275,0.2467637062072754,0.0,0.2467637062072754,0.33988678455352783
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.010464787483215332,0.4287240505218506,0.5025069117546082,0.0,0.5025069117546082,0.5942749083042145
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.000597834587097168,0.007020831108093262,0.01641911268234253,0.05817991495132446,0.07193988561630249,0.07826590538024902
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00015473365783691406,0.004065394401550293,0.009907722473144531,0.03825259208679199,0.047080278396606445,0.0508846640586853
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.000502467155456543,0.0045563578605651855,0.01042485237121582,0.036492884159088135,0.04583531618118286,0.05018693208694458
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00013023614883422852,0.0077828168869018555,0.01873224973678589,0.06883281469345093,0.08401787281036377,0.09024226665496826
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006256103515625,0.007155954837799072,0.017210960388183594,0.06104069948196411,0.07533740997314453,0.081626296043396
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00015103816986083984,0.004349231719970703,0.010438084602355957,0.0407983660697937,0.05002671480178833,0.05407512187957764
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.00048416852951049805,0.004626631736755371,0.010906100273132324,0.03855490684509277,0.04826265573501587,0.052668988704681396
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0001856684684753418,0.00795900821685791,0.019536375999450684,0.07104545831680298,0.08677589893341064,0.09330731630325317
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0006107687950134277,0.00808948278427124,0.0198403000831604,0.0726967453956604,0.08858639001846313,0.09529870748519897
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0001977682113647461,0.005348026752471924,0.013416469097137451,0.055319011211395264,0.06665807962417603,0.07118123769760132
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0005683302879333496,0.005377054214477539,0.012451469898223877,0.047562360763549805,0.05834299325942993,0.06330972909927368
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0003197193145751953,0.010813772678375244,0.026987731456756592,0.09613698720932007,0.11621713638305664,0.12408918142318726
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.001687169075012207,0.10763955116271973,0.20276623964309692,0.35050952434539795,0.4171796441078186,0.44256770610809326
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0009776949882507324,0.06332159042358398,0.12900102138519287,0.2471887469291687,0.30706989765167236,0.3305843472480774
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011348724365234375,0.06106299161911011,0.12543517351150513,0.24085456132888794,0.30031031370162964,0.3234790563583374
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.0037057995796203613,0.2259812355041504,0.36778944730758667,0.5318173170089722,0.5939146280288696,0.6151433885097504
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.007357180118560791,0.31096720695495605,0.3779362440109253,0.0,0.3779362440109253,0.48186802864074707
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0034586191177368164,0.21057873964309692,0.2677050232887268,0.0,0.2677050232887268,0.3645009398460388
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0026496052742004395,0.2087036371231079,0.2590710520744324,0.0,0.2590710520744324,0.3572329878807068
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.015256285667419434,0.47408443689346313,0.536162257194519,0.0,0.536162257194519,0.6278902292251587
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.000568389892578125,0.008066177368164062,0.020306885242462158,0.07639378309249878,0.09246879816055298,0.09904611110687256
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.0001728534698486328,0.0048677921295166016,0.012213945388793945,0.049871981143951416,0.060370802879333496,0.06459403038024902
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.00047475099563598633,0.005036294460296631,0.012614309787750244,0.047498464584350586,0.058425188064575195,0.0630919337272644
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00019294023513793945,0.00864952802658081,0.02133655548095703,0.08219927549362183,0.09878194332122803,0.10552972555160522
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0007123947143554688,0.008460581302642822,0.021264612674713135,0.08012813329696655,0.09676516056060791,0.10369342565536499
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00018578767776489258,0.005051255226135254,0.01293039321899414,0.05341792106628418,0.06441223621368408,0.06865918636322021
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005556344985961914,0.0054024457931518555,0.01352769136428833,0.05114549398422241,0.06273138523101807,0.06778401136398315
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00019550323486328125,0.009467065334320068,0.023587584495544434,0.0919950008392334,0.1097676157951355,0.11682534217834473
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0005806088447570801,0.007879674434661865,0.019300878047943115,0.07070600986480713,0.08626055717468262,0.0928037166595459
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0001906752586364746,0.005226731300354004,0.013065814971923828,0.053383052349090576,0.06449204683303833,0.06921112537384033
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.00042563676834106445,0.005111634731292725,0.01175767183303833,0.045839130878448486,0.05607336759567261,0.06066352128982544
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0002021193504333496,0.010015368461608887,0.02434837818145752,0.09023761749267578,0.10869133472442627,0.11631298065185547
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0021476149559020996,0.13783788681030273,0.23629039525985718,0.3713535666465759,0.44486552476882935,0.47558438777923584
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0011991262435913086,0.08318489789962769,0.1528802514076233,0.2650275230407715,0.3325512409210205,0.36052125692367554
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011715292930603027,0.0804370641708374,0.14870280027389526,0.25795483589172363,0.325181782245636,0.3528774380683899
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.003919422626495361,0.2582762837409973,0.3906981348991394,0.529028594493866,0.5984520018100739,0.6251277327537537
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.006381034851074219,0.3253588080406189,0.3829764127731323,0.0,0.3829764127731323,0.4903733730316162
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.003513514995574951,0.22250545024871826,0.2765854597091675,0.0,0.2765854597091675,0.3765298128128052
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0034788846969604492,0.21256649494171143,0.26583898067474365,0.0,0.26583898067474365,0.3647422790527344
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.014120042324066162,0.4757826328277588,0.5408706665039062,0.0,0.5408706665039062,0.6334275007247925
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006853938102722168,0.009248018264770508,0.023039281368255615,0.09145253896713257,0.10883879661560059,0.11564600467681885
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00021094083786010742,0.00550156831741333,0.013736724853515625,0.06070542335510254,0.07212400436401367,0.0768633484840393
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005286335945129395,0.005729615688323975,0.014259696006774902,0.05711627006530762,0.06910234689712524,0.07413017749786377
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0002396106719970703,0.010197997093200684,0.02532893419265747,0.10249823331832886,0.12094992399215698,0.12821519374847412
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006087422370910645,0.009639501571655273,0.023947060108184814,0.09360277652740479,0.11155366897583008,0.11848145723342896
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00021499395370483398,0.005792200565338135,0.014402806758880615,0.06279563903808594,0.07468891143798828,0.07930409908294678
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005375146865844727,0.006116390228271484,0.01491314172744751,0.05939066410064697,0.07183724641799927,0.07723760604858398
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00022852420806884766,0.01032400131225586,0.025774657726287842,0.10268670320510864,0.12145602703094482,0.12877267599105835
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0006034374237060547,0.0075702667236328125,0.01819080114364624,0.06872797012329102,0.0834779143333435,0.08974587917327881
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00020641088485717773,0.005083799362182617,0.012487530708312988,0.051734983921051025,0.06240624189376831,0.06692206859588623
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0004127025604248047,0.004944264888763428,0.011449337005615234,0.04359978437423706,0.05363506078720093,0.05806690454483032
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0001925826072692871,0.01038593053817749,0.024892210960388184,0.09336012601852417,0.11203795671463013,0.11965101957321167
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0024527311325073242,0.154619038105011,0.2536938786506653,0.3701900839805603,0.45088762044906616,0.4837719202041626
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0013393759727478027,0.09553498029708862,0.16575473546981812,0.2650734782218933,0.33893805742263794,0.3700423836708069
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.001495063304901123,0.08940249681472778,0.15976285934448242,0.2555239796638489,0.3289493918418884,0.36021411418914795
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.004227876663208008,0.27171456813812256,0.3975255489349365,0.5181798040866852,0.5938637256622314,0.6196860373020172
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.006507992744445801,0.3193853497505188,0.38479024171829224,0.0,0.38479024171829224,0.4886203408241272
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0033835172653198242,0.2220669984817505,0.2772001624107361,0.0,0.2772001624107361,0.3751147985458374
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0036859512329101562,0.21122539043426514,0.26661354303359985,0.0,0.26661354303359985,0.3648349642753601
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.010680854320526123,0.45950257778167725,0.5267124176025391,0.0,0.5267124176025391,0.6207556128501892
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0007230639457702637,0.010849714279174805,0.026093125343322754,0.10520398616790771,0.12404769659042358,0.1313859224319458
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00018614530563354492,0.006607770919799805,0.015922367572784424,0.07221782207489014,0.08498018980026245,0.0903204083442688
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0004942417144775391,0.007022500038146973,0.016436636447906494,0.06757628917694092,0.08094900846481323,0.08681094646453857
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00027626752853393555,0.012511670589447021,0.029147565364837646,0.11934685707092285,0.13945424556732178,0.14764344692230225
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0008091330528259277,0.01156526803970337,0.026888728141784668,0.11004197597503662,0.12915891408920288,0.1368609070777893
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00026214122772216797,0.007082819938659668,0.016849935054779053,0.07544243335723877,0.08881169557571411,0.0939684510231018
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005916953086853027,0.007390320301055908,0.017198383808135986,0.07089066505432129,0.0847366452217102,0.09113836288452148
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0002384781837463379,0.013106346130371094,0.03131645917892456,0.1286434531211853,0.1496010422706604,0.15791785717010498
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0008823871612548828,0.007528483867645264,0.018407344818115234,0.0691102147102356,0.08401733636856079,0.0904802680015564
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0002886056900024414,0.005065739154815674,0.012767374515533447,0.05349135398864746,0.06434392929077148,0.06870919466018677
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0006986260414123535,0.00493854284286499,0.01155024766921997,0.04457104206085205,0.05466514825820923,0.05936837196350098
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0003095269203186035,0.01175779104232788,0.029409587383270264,0.1097177267074585,0.13066500425338745,0.138666033744812
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.003287672996520996,0.18676352500915527,0.27479255199432373,0.3557729125022888,0.4504241943359375,0.4905019998550415
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0011627674102783203,0.11878913640975952,0.1875285506248474,0.2543157935142517,0.34251970052719116,0.3809712529182434
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.001763463020324707,0.11198991537094116,0.17856508493423462,0.24526244401931763,0.33148133754730225,0.3710450530052185
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.006743192672729492,0.3379364609718323,0.4491393566131592,0.5270712971687317,0.6155699789524078,0.6490349173545837
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.006159007549285889,0.30949950218200684,0.3652888536453247,0.0,0.3652888536453247,0.4726329445838928
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0028620362281799316,0.20891642570495605,0.2584090232849121,0.0,0.2584090232849121,0.35741126537323
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0029020309448242188,0.20367759466171265,0.2516838312149048,0.0,0.2516838312149048,0.35153019428253174
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.015798509120941162,0.4995211362838745,0.5583875775337219,0.0,0.5583875775337219,0.6511585712432861
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0008502602577209473,0.01293933391571045,0.029205620288848877,0.131331205368042,0.15068453550338745,0.15850353240966797
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00018101930618286133,0.008087456226348877,0.018084168434143066,0.0889354944229126,0.10268008708953857,0.10828083753585815
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.000598609447479248,0.007861435413360596,0.018425941467285156,0.08429062366485596,0.09850573539733887,0.10473531484603882
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003229379653930664,0.01723635196685791,0.03928709030151367,0.1634070873260498,0.1868228316307068,0.1956426501274109
