k,a1,a2,calibration_mean_update_cosine,calibration_count,selected,seed,update,parameter_id,parameter_name,shape,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,calibration_role
4,,,,,,0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",per_tensor_muon_codebook_oracle,0.3285357356071472,0.9466449618339539,0.1965821385383606,0.980769157409668,0.5190803408622742,1.018133521080017,1.0722872018814087,0.47987815737724304,1.0199239253997803,0.005761271808296442,0.007368425372987986,448630.375,156,384,0.3285357356071472,0.9466449618339539,0.00039418681990355253,0.00035061314702033997,0.3092312216758728,0.0001451788266422227,2.8962045689695515e-05,0.0004466419923119247,0.0003555918228812516,0.0010703916195780039,0.6331572532653809,0.6342276930809021,0.33603402972221375,0.4596936106681824,0.18422265350818634,3.692079917527735e-05,0.021839363500475883,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3245258927345276,0.9478062987327576,0.15754693746566772,0.9876307845115662,0.5687012076377869,0.9665226936340332,1.0762312412261963,0.5268553495407104,0.9727751612663269,0.004546512849628925,0.006429832894355059,448630.375,156,384,0.3245258927345276,0.9478062987327576,0.00031589544960297644,0.0002807873534038663,0.2992146909236908,0.00011419895599829033,2.2696611267747357e-05,0.00035673505044542253,0.00029109432944096625,0.0010729399509727955,0.633739709854126,0.6348126530647278,0.33627215027809143,0.4624744653701782,0.1801867038011551,2.3771322958054952e-05,0.01404070295393467,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",per_tensor_muon_codebook_oracle,0.3245258927345276,0.9478062987327576,0.15754693746566772,0.9876307845115662,0.5687012076377869,0.9665226936340332,1.0762312412261963,0.5268553495407104,0.9727751612663269,0.004546512849628925,0.006429832894355059,448630.375,156,384,0.3245258927345276,0.9478062987327576,0.00031589544960297644,0.0002807873534038663,0.2992146909236908,0.00011419895599829033,2.2696611267747357e-05,0.00035673505044542253,0.00029109432944096625,0.0010729399509727955,0.633739709854126,0.6348126530647278,0.33627215027809143,0.4624744653701782,0.1801867038011551,2.3771322958054952e-05,0.01404070295393467,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3640824258327484,0.9350321888923645,0.24778378009796143,0.9696003794670105,0.807422935962677,0.6239725947380066,1.010557770729065,0.7981474995613098,0.6353883147239685,0.0011736600426957011,0.003466671332716942,87.81570434570312,0,384,0.3640824258327484,0.9350321888923645,6.994423165451735e-05,5.96817335463129e-05,0.4320220947265625,3.1826177291804925e-05,6.510416369565064e-06,8.210590749513358e-05,6.895494152558967e-05,0.0,0.0,0.0,0.6871337294578552,0.26546281576156616,0.005417356267571449,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.3640824258327484,0.9350321888923645,0.24778378009796143,0.9696003794670105,0.807422935962677,0.6239725947380066,1.010557770729065,0.7981474995613098,0.6353883147239685,0.0011736600426957011,0.003466671332716942,87.81570434570312,0,384,0.3640824258327484,0.9350321888923645,6.994423165451735e-05,5.96817335463129e-05,0.4320220947265625,3.1826177291804925e-05,6.510416369565064e-06,8.210590749513358e-05,6.895494152558967e-05,0.0,0.0,0.0,0.6871337294578552,0.26546281576156616,0.005417356267571449,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.35944077372550964,0.936652660369873,0.21541833877563477,0.9769501686096191,0.8402670621871948,0.5669074654579163,1.0058624744415283,0.8316951990127563,0.5801905989646912,0.001012807828374207,0.0024255989119410515,87.81570434570312,0,384,0.35944077372550964,0.936652660369873,6.149534601718187e-05,5.333698936738074e-05,0.41427865624427795,2.7108606445835903e-05,5.516556939255679e-06,7.174024358391762e-05,5.9612841141643e-05,0.0,0.0,0.0,0.6940921545028687,0.25913047790527344,0.00499000633135438,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.35944077372550964,0.936652660369873,0.21541833877563477,0.9769501686096191,0.8402670621871948,0.5669074654579163,1.0058624744415283,0.8316951990127563,0.5801905989646912,0.001012807828374207,0.0024255989119410515,87.81570434570312,0,384,0.35944077372550964,0.936652660369873,6.149534601718187e-05,5.333698936738074e-05,0.41427865624427795,2.7108606445835903e-05,5.516556939255679e-06,7.174024358391762e-05,5.9612841141643e-05,0.0,0.0,0.0,0.6940921545028687,0.25913047790527344,0.00499000633135438,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.36615434288978577,0.9345039129257202,0.25624746084213257,0.9675769209861755,0.8009748458862305,0.6350047588348389,1.0125833749771118,0.7911888360977173,0.646246075630188,0.0011721961200237274,0.003539902623742819,85.42642974853516,0,384,0.36615434288978577,0.9345039129257202,6.920359010109678e-05,5.8780424296855927e-05,0.43830618262290955,3.197648038621992e-05,6.676668817817699e-06,8.122134750010446e-05,7.024447404546663e-05,0.0,0.0,0.0,0.6761952042579651,0.27966657280921936,0.005159969441592693,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.36615434288978577,0.9345039129257202,0.25624746084213257,0.9675769209861755,0.8009748458862305,0.6350047588348389,1.0125833749771118,0.7911888360977173,0.646246075630188,0.0011721961200237274,0.003539902623742819,85.42642974853516,0,384,0.36615434288978577,0.9345039129257202,6.920359010109678e-05,5.8780424296855927e-05,0.43830618262290955,3.197648038621992e-05,6.676668817817699e-06,8.122134750010446e-05,7.024447404546663e-05,0.0,0.0,0.0,0.6761952042579651,0.27966657280921936,0.005159969441592693,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.35933399200439453,0.9367274641990662,0.21997474133968353,0.9760208129882812,0.8374543786048889,0.5719484686851501,1.0061107873916626,0.8289564251899719,0.584892213344574,0.000996388727799058,0.002715801354497671,85.42642974853516,0,384,0.35933399200439453,0.9367274641990662,6.017060877638869e-05,5.199585575610399e-05,0.41432952880859375,2.660049358382821e-05,5.408889137470396e-06,7.012554124230519e-05,5.947229146840982e-05,0.0,0.0,0.0,0.6870062947273254,0.2683738172054291,0.004692343063652515,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.35933399200439453,0.9367274641990662,0.21997474133968353,0.9760208129882812,0.8374543786048889,0.5719484686851501,1.0061107873916626,0.8289564251899719,0.584892213344574,0.000996388727799058,0.002715801354497671,85.42642974853516,0,384,0.35933399200439453,0.9367274641990662,6.017060877638869e-05,5.199585575610399e-05,0.41432952880859375,2.660049358382821e-05,5.408889137470396e-06,7.012554124230519e-05,5.947229146840982e-05,0.0,0.0,0.0,0.6870062947273254,0.2683738172054291,0.004692343063652515,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.46293723583221436,0.8974889516830444,0.35318925976753235,0.9392351508140564,0.6598167419433594,0.8319103121757507,1.0167821645736694,0.6516240239143372,0.8347209095954895,0.006902778055518866,0.013941212557256222,78.48717498779297,0,384,0.46293723583221436,0.8974889516830444,0.0003542444610502571,0.00032689468935132027,0.6260783076286316,0.00017563083383720368,3.664508767542429e-05,0.0004558764339890331,0.0003900798037648201,0.0,0.0,0.0,0.6347581148147583,0.30443230271339417,0.00724159786477685,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",per_tensor_muon_codebook_oracle,0.4456787407398224,0.8959181904792786,0.34002485871315,0.9406388998031616,0.6713311076164246,0.8096891045570374,0.9973239898681641,0.6634533405303955,0.8204271793365479,0.006902778055518866,0.013941212557256222,78.48717498779297,0,384,0.4456787407398224,0.8959181904792786,0.0002910415059886873,0.0002088417240884155,0.3605855405330658,0.00017563083383720368,3.664508767542429e-05,0.0003555434523150325,0.0003977770684286952,0.0,0.0,0.0,0.48025715351104736,0.26442572474479675,0.0064561511389911175,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.412028431892395,0.9177515506744385,0.26944905519485474,0.9642167687416077,0.7447472214698792,0.7130138278007507,0.9957981109619141,0.73752760887146,0.7245370149612427,0.004952279385179281,0.009948911145329475,78.48717498779297,0,384,0.412028431892395,0.9177515506744385,0.0002708503743633628,0.000252155470661819,0.5381978154182434,0.00012533291010186076,2.5568364435457624e-05,0.0003322249394841492,0.0002991044020745903,0.0,0.0,0.0,0.6472049951553345,0.2974098324775696,0.007408002391457558,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",per_tensor_muon_codebook_oracle,0.412028431892395,0.9177515506744385,0.26944905519485474,0.9642167687416077,0.7447472214698792,0.7130138278007507,0.9957981109619141,0.73752760887146,0.7245370149612427,0.004952279385179281,0.009948911145329475,78.48717498779297,0,384,0.412028431892395,0.9177515506744385,0.0002708503743633628,0.000252155470661819,0.5381978154182434,0.00012533291010186076,2.5568364435457624e-05,0.0003322249394841492,0.0002991044020745903,0.0,0.0,0.0,0.6472049951553345,0.2974098324775696,0.007408002391457558,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3239971697330475,0.9481678605079651,0.1951422542333603,0.9810765385627747,0.5155217051506042,1.0164145231246948,1.062199354171753,0.5122156143188477,0.9877099394798279,0.0005284703802317381,0.0017224675975739956,1171.80810546875,209,384,0.3239971697330475,0.9481678605079651,3.600891068344936e-05,8.78446917340625e-06,0.34759294986724854,1.200990936922608e-05,2.3846953354222933e-06,4.150374297751114e-05,3.839116470771842e-05,0.0012198359472677112,0.7341468334197998,0.735366702079773,0.4024219810962677,0.479231059551239,0.09553278237581253,1.9208000594517216e-06,0.0011560155544430017,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",per_tensor_muon_codebook_oracle,0.3239971697330475,0.9481678605079651,0.1951422542333603,0.9810765385627747,0.5155217051506042,1.0164145231246948,1.062199354171753,0.5122156143188477,0.9877099394798279,0.0005284703802317381,0.0017224675975739956,1171.80810546875,209,384,0.3239971697330475,0.9481678605079651,3.600891068344936e-05,8.78446917340625e-06,0.34759294986724854,1.200990936922608e-05,2.3846953354222933e-06,4.150374297751114e-05,3.839116470771842e-05,0.0012198359472677112,0.7341468334197998,0.735366702079773,0.4024219810962677,0.479231059551239,0.09553278237581253,1.9208000594517216e-06,0.0011560155544430017,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3235919773578644,0.9482542276382446,0.15890349447727203,0.987428605556488,0.5563648343086243,0.9761544466018677,1.0686302185058594,0.5551852583885193,0.9432028532028198,0.00043660536175593734,0.001565727056004107,1171.80810546875,209,384,0.3235919773578644,0.9482542276382446,2.9763845304842107e-05,8.036033250391483e-06,0.35071930289268494,9.775961189006921e-06,1.9625656477728626e-06,3.432995072216727e-05,3.269048102083616e-05,0.0012653586454689503,0.7340212464332581,0.7352865934371948,0.40393900871276855,0.48002684116363525,0.0920880138874054,1.314110932071344e-06,0.0007623019046150148,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",per_tensor_muon_codebook_oracle,0.3235919773578644,0.9482542276382446,0.15890349447727203,0.987428605556488,0.5563648343086243,0.9761544466018677,1.0686302185058594,0.5551852583885193,0.9432028532028198,0.00043660536175593734,0.001565727056004107,1171.80810546875,209,384,0.3235919773578644,0.9482542276382446,2.9763845304842107e-05,8.036033250391483e-06,0.35071930289268494,9.775961189006921e-06,1.9625656477728626e-06,3.432995072216727e-05,3.269048102083616e-05,0.0012653586454689503,0.7340212464332581,0.7352865934371948,0.40393900871276855,0.48002684116363525,0.0920880138874054,1.314110932071344e-06,0.0007623019046150148,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3281310200691223,0.9465764760971069,0.19320105016231537,0.9814083576202393,0.5020108222961426,1.045896053314209,1.0901551246643066,0.45646941661834717,1.042622447013855,0.0046658581122756,0.00647755665704608,315108.28125,159,384,0.3281310200691223,0.9465764760971069,0.0003193782176822424,0.0002849348820745945,0.3118692934513092,0.00011751584679586813,2.321291685802862e-05,0.00036227781674824655,0.0002932061906903982,0.001258384669199586,0.643623948097229,0.644882321357727,0.3220341205596924,0.4573309123516083,0.19785432517528534,2.8507471142802387e-05,0.01458066888153553,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",per_tensor_muon_codebook_oracle,0.3281310200691223,0.9465764760971069,0.19320105016231537,0.9814083576202393,0.5020108222961426,1.045896053314209,1.0901551246643066,0.45646941661834717,1.042622447013855,0.0046658581122756,0.00647755665704608,315108.28125,159,384,0.3281310200691223,0.9465764760971069,0.0003193782176822424,0.0002849348820745945,0.3118692934513092,0.00011751584679586813,2.321291685802862e-05,0.00036227781674824655,0.0002932061906903982,0.001258384669199586,0.643623948097229,0.644882321357727,0.3220341205596924,0.4573309123516083,0.19785432517528534,2.8507471142802387e-05,0.01458066888153553,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3234102129936218,0.9482579827308655,0.15532921254634857,0.9879938364028931,0.5442383885383606,1.0036298036575317,1.0951180458068848,0.4965294897556305,1.0034644603729248,0.0037093786522746086,0.004546918906271458,315108.28125,159,384,0.3234102129936218,0.9482579827308655,0.00025717189419083297,0.00022932793945074081,0.3012966513633728,9.292607865063474e-05,1.8438011466059834e-05,0.0002907159214373678,0.00023647668422199786,0.0013167922152206302,0.6435381770133972,0.6448550224304199,0.32283639907836914,0.4609432816505432,0.19652312994003296,1.9279916159575805e-05,0.009422414936125278,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",per_tensor_muon_codebook_oracle,0.3234102129936218,0.9482579827308655,0.15532921254634857,0.9879938364028931,0.5442383885383606,1.0036298036575317,1.0951180458068848,0.4965294897556305,1.0034644603729248,0.0037093786522746086,0.004546918906271458,315108.28125,159,384,0.3234102129936218,0.9482579827308655,0.00025717189419083297,0.00022932793945074081,0.3012966513633728,9.292607865063474e-05,1.8438011466059834e-05,0.0002907159214373678,0.00023647668422199786,0.0013167922152206302,0.6435381770133972,0.6448550224304199,0.32283639907836914,0.4609432816505432,0.19652312994003296,1.9279916159575805e-05,0.009422414936125278,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.36705344915390015,0.9339969754219055,0.24275453388690948,0.9708185195922852,0.7480169534683228,0.7024610638618469,0.9781737327575684,0.7487926483154297,0.7088202238082886,0.0009502337197773159,0.0026779649779200554,134.67860412597656,28,384,0.36705344915390015,0.9339969754219055,5.610893640550785e-05,4.774076660396531e-05,0.44338226318359375,2.580164982646238e-05,5.33952470505028e-06,6.624554225709289e-05,5.563414379139431e-05,0.0002297627361258492,0.1208643838763237,0.12109414488077164,0.6403791308403015,0.3101532757282257,0.007789541035890579,2.1326813737232442e-07,0.00011218756117159501,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.36705344915390015,0.9339969754219055,0.24275453388690948,0.9708185195922852,0.7480169534683228,0.7024610638618469,0.9781737327575684,0.7487926483154297,0.7088202238082886,0.0009502337197773159,0.0026779649779200554,134.67860412597656,28,384,0.36705344915390015,0.9339969754219055,5.610893640550785e-05,4.774076660396531e-05,0.44338226318359375,2.580164982646238e-05,5.33952470505028e-06,6.624554225709289e-05,5.563414379139431e-05,0.0002297627361258492,0.1208643838763237,0.12109414488077164,0.6403791308403015,0.3101532757282257,0.007789541035890579,2.1326813737232442e-07,0.00011218756117159501,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3582266569137573,0.9369667172431946,0.20403605699539185,0.9793112874031067,0.78945392370224,0.6412023901939392,0.9748421311378479,0.7922908067703247,0.644538164138794,0.0007923234370537102,0.0019574889447540045,134.67860412597656,28,384,0.3582266569137573,0.9369667172431946,4.779964729095809e-05,4.1280574805568904e-05,0.4234822690486908,2.1105321138747968e-05,4.347260528447805e-06,5.60135995328892e-05,4.824388452107087e-05,0.0002161401935154572,0.12007360905408859,0.12028975039720535,0.6479358673095703,0.3012600541114807,0.008284099400043488,1.392155866142275e-07,7.733923848718405e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.3582266569137573,0.9369667172431946,0.20403605699539185,0.9793112874031067,0.78945392370224,0.6412023901939392,0.9748421311378479,0.7922908067703247,0.644538164138794,0.0007923234370537102,0.0019574889447540045,134.67860412597656,28,384,0.3582266569137573,0.9369667172431946,4.779964729095809e-05,4.1280574805568904e-05,0.4234822690486908,2.1105321138747968e-05,4.347260528447805e-06,5.60135995328892e-05,4.824388452107087e-05,0.0002161401935154572,0.12007360905408859,0.12028975039720535,0.6479358673095703,0.3012600541114807,0.008284099400043488,1.392155866142275e-07,7.733923848718405e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3683258593082428,0.9334335327148438,0.24489669501781464,0.9702817797660828,0.7417858242988586,0.7105584144592285,0.9765832424163818,0.7435073256492615,0.7162367105484009,0.0009116886067204177,0.002443055622279644,134.98654174804688,29,384,0.3683258593082428,0.9334335327148438,5.389242505771108e-05,4.5589913497678936e-05,0.43821462988853455,2.4896804461604916e-05,5.15082092533703e-06,6.329673487925902e-05,5.373957901610993e-05,0.0002550264762248844,0.12233730405569077,0.12259232997894287,0.6317088007926941,0.316498339176178,0.008527577854692936,2.2153255940793315e-07,0.00010627012670738623,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.3683258593082428,0.9334335327148438,0.24489669501781464,0.9702817797660828,0.7417858242988586,0.7105584144592285,0.9765832424163818,0.7435073256492615,0.7162367105484009,0.0009116886067204177,0.002443055622279644,134.98654174804688,29,384,0.3683258593082428,0.9334335327148438,5.389242505771108e-05,4.5589913497678936e-05,0.43821462988853455,2.4896804461604916e-05,5.15082092533703e-06,6.329673487925902e-05,5.373957901610993e-05,0.0002550264762248844,0.12233730405569077,0.12259232997894287,0.6317088007926941,0.316498339176178,0.008527577854692936,2.2153255940793315e-07,0.00010627012670738623,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3593158423900604,0.9367660284042358,0.20409724116325378,0.9793205261230469,0.7855467200279236,0.6461750268936157,0.9716007113456726,0.7893151044845581,0.6491380333900452,0.0007582420366816223,0.0016817082650959492,134.98654174804688,29,384,0.3593158423900604,0.9367660284042358,4.555982377496548e-05,3.9276153984246776e-05,0.422088623046875,2.0057101210113615e-05,4.088901278009871e-06,5.327754843165167e-05,4.626655572792515e-05,0.00032853891025297344,0.12210465222597122,0.12243318557739258,0.6453390717506409,0.30525556206703186,0.009556508623063564,1.9312628296574985e-07,7.177724182838574e-05,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",per_tensor_muon_codebook_oracle,0.3593158423900604,0.9367660284042358,0.20409724116325378,0.9793205261230469,0.7855467200279236,0.6461750268936157,0.9716007113456726,0.7893151044845581,0.6491380333900452,0.0007582420366816223,0.0016817082650959492,134.98654174804688,29,384,0.3593158423900604,0.9367660284042358,4.555982377496548e-05,3.9276153984246776e-05,0.422088623046875,2.0057101210113615e-05,4.088901278009871e-06,5.327754843165167e-05,4.626655572792515e-05,0.00032853891025297344,0.12210465222597122,0.12243318557739258,0.6453390717506409,0.30525556206703186,0.009556508623063564,1.9312628296574985e-07,7.177724182838574e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.43908628821372986,0.9074370265007019,0.3263440728187561,0.9479560852050781,0.6629676222801208,0.8208034634590149,0.9994754195213318,0.6585634350776672,0.8263661861419678,0.005007954314351082,0.008529633283615112,97.32108306884766,0,384,0.43908628821372986,0.9074370265007019,0.00026402322691865265,0.0002444920828565955,0.5973688960075378,0.0001256093237316236,2.5819663278525695e-05,0.0003351577033754438,0.00030555014382116497,0.0,0.0,0.0,0.63694828748703,0.3052859306335449,0.010230200365185738,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",per_tensor_muon_codebook_oracle,0.43908628821372986,0.9074370265007019,0.3263440728187561,0.9479560852050781,0.6629676222801208,0.8208034634590149,0.9994754195213318,0.6585634350776672,0.8263661861419678,0.005007954314351082,0.008529633283615112,97.32108306884766,0,384,0.43908628821372986,0.9074370265007019,0.00026402322691865265,0.0002444920828565955,0.5973688960075378,0.0001256093237316236,2.5819663278525695e-05,0.0003351577033754438,0.00030555014382116497,0.0,0.0,0.0,0.63694828748703,0.3052859306335449,0.010230200365185738,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
8,,,,,,0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.4056662917137146,0.9202728271484375,0.25432053208351135,0.968074381351471,0.737375020980835,0.7178691029548645,0.9803783893585205,0.7348294258117676,0.7282499670982361,0.003732505952939391,0.00810696929693222,97.32108306884766,0,384,0.4056662917137146,0.9202728271484375,0.00020549626788124442,0.00019081367645412683,0.5307464599609375,9.423324081581086e-05,1.9089218767476268e-05,0.00025158474454656243,0.00023401858925353736,0.0,0.0,0.0,0.641918957233429,0.3032239079475403,0.00955750048160553,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",per_tensor_muon_codebook_oracle,0.4056662917137146,0.9202728271484375,0.25432053208351135,0.968074381351471,0.737375020980835,0.7178691029548645,0.9803783893585205,0.7348294258117676,0.7282499670982361,0.003732505952939391,0.00810696929693222,97.32108306884766,0,384,0.4056662917137146,0.9202728271484375,0.00020549626788124442,0.00019081367645412683,0.5307464599609375,9.423324081581086e-05,1.9089218767476268e-05,0.00025158474454656243,0.00023401858925353736,0.0,0.0,0.0,0.641918957233429,0.3032239079475403,0.00955750048160553,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,
4,,,,,,0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32392245531082153,0.9481521248817444,0.17620734870433807,0.9845167398452759,0.511222779750824,1.0352436304092407,1.0883501768112183,0.4953555464744568,1.0046346187591553,0.000444820208940655,0.0015403054421767592,1860.2325439453125,199,384,0.32392245531082153,0.9481521248817444,3.011814806086477e-05,6.543605195474811e-06,0.3667534589767456,9.63430375122698e-06,1.925320702866884e-06,3.5038552596233785e-05,3.412809383007698e-05,0.0014303476782515645,0.7392112016677856,0.7406415343284607,0.38874101638793945,0.4796420931816101,0.10837969183921814,1.6534171436433098e-06,0.0008544946322217584,"-1,-0.6,-0.2,0,0.2,0.6,1",,
